   673.4996000     94.9178000    134.6754000
   695.3021000    114.9706000    145.9346000
   717.6210000    113.0168000    139.3238000
   683.2045000     88.9889000    138.1463000
   761.4929000    167.7681000    151.9291000
   722.7217000    118.5076000    145.0261000
   782.8918000    181.0759000    155.7393000
   693.9457000    125.6118000    152.1780000
   782.9623000    181.8924000    157.6046000
   727.4507000     19.6878000    156.9559000
   717.8389000    136.8942000    155.7114000
   727.2700000     42.3422000    158.6968000
   699.2308000     46.3910000    158.0172000
   701.7651000    105.6092000    159.0826000
   690.9446000     62.0297000    164.1747000
   666.0532000    111.8053000    179.1879000
   649.1749000    107.9135000    176.2973000
   731.3284000     37.8679000    168.9762000
   712.7932000     99.3095000    179.6840000
   752.6387000     15.5395000    197.9037000
   734.2228000     27.9238000    194.3122000
   663.8954000    109.2522000    191.1687000
   602.2533000     66.2601000    198.3274000
   852.0367000    130.8842000     12.2062000
   807.6804000     80.6007000     10.7742000
   909.2978000     21.7172000      1.1865000
   891.1844000    129.0288000     28.6016000
   922.7348000    181.5730000     32.7678000
   846.7250000     40.3472000     12.7834000
   935.0972000     13.8627000     22.3744000
   948.5603000    108.4007000     28.4109000
   914.9557000    274.7875000    174.0268000
   877.8566000    366.5352000    177.5580000
   846.1507000    266.5787000    180.8568000
   931.7775000    392.7254000    184.3588000
   884.1825000    392.2657000    184.5900000
   917.1727000    275.1600000    179.0961000
   866.5040000    201.6260000    196.1257000
   960.9011000    238.3676000    193.7065000
   888.9020000    354.9754000    196.0047000
   853.2559000    309.2443000    188.3070000
   911.0311000    349.0591000    195.3772000
    56.2429000    484.5775000      5.9130000
     6.9263000    560.7389000      2.5115000
   183.5536000    496.9609000     17.0503000
    12.0107000    518.9327000     11.3120000
   111.2716000    445.1024000     12.9781000
   196.4314000    441.9911000     18.6174000
    10.4304000    576.3909000     16.9901000
    58.9280000    488.2113000     20.5247000
   137.0694000    429.8772000     20.8713000
   176.1319000    497.7650000     29.6242000
     5.8343000    545.6534000     22.1283000
    63.5534000    492.8506000     18.6995000
    69.7688000    490.3161000     25.8868000
    70.0188000    409.9507000     33.3209000
    74.7191000    488.6569000     40.4267000
   141.2903000    552.1989000     46.1464000
    22.3203000    569.6531000     38.2569000
   126.8095000    567.5927000     45.8089000
    44.8108000    535.4062000     37.8084000
   141.0065000    588.9000000     41.3909000
   938.2313000     54.1601000     32.2839000
   881.2971000    113.5486000     34.2135000
   927.2078000    187.2059000     37.4724000
   890.1468000    113.5006000     32.5012000
   935.5832000     39.4664000     36.3536000
   884.4105000    119.0970000     33.6412000
   890.3689000    141.3026000     43.4970000
   951.3133000    115.3053000     39.8685000
   886.6101000    125.2437000     35.9803000
   869.9244000    134.6648000     46.2534000
   859.4775000     90.2961000     43.9844000
   912.9377000     43.4327000     45.2702000
   928.3679000     45.7572000     43.2654000
   832.9614000    114.5040000     50.5102000
   922.0446000    180.0623000     49.9614000
   925.6417000    180.9721000     52.4982000
   975.1432000    198.9217000     53.8560000
   995.9479000    105.0932000     61.8164000
   860.8988000    168.8938000     57.6296000
   856.4318000      4.1777000     53.1328000
   938.5212000     14.1349000     55.6400000
   944.9006000    174.2669000     70.6391000
   817.3765000    132.2994000     74.0229000
   984.2322000    115.1326000     80.6964000
   954.7321000    166.8425000     75.4731000
   856.9538000    139.9829000     73.6006000
   867.6868000     76.4283000     78.9243000
   842.6407000    177.1036000     79.0094000
   986.3215000    199.4062000     78.9397000
   869.8247000     92.2594000     83.1718000
   962.3469000    195.6376000     86.7269000
   450.1727000    264.1169000    159.3065000
   473.1565000    201.8369000    172.4653000
   504.8112000    358.9140000    162.9066000
   553.4618000    267.9972000    166.8167000
   538.6652000    395.8254000    173.0550000
   438.0714000    236.3265000    171.8798000
   482.0607000    364.2816000    168.9113000
   554.7700000    275.3495000    172.2933000
   572.5423000    275.2232000    175.9603000
   492.1067000    240.0497000    180.9431000
   486.8876000    339.5246000    177.6374000
   538.1733000    387.9027000    178.2079000
   496.1520000    350.3143000    172.0081000
   495.3571000    314.8791000    170.1894000
   564.2499000    256.9701000    173.9673000
   505.9310000    234.0686000    189.0668000
   545.4482000    288.6621000    184.5163000
   512.5356000    229.2333000    190.7587000
   536.1602000    374.4960000    190.2616000
   476.1234000    341.5236000    191.3308000
   440.3752000    349.1771000      1.7286000
   631.1268000    353.1660000      1.4353000
   633.7319000    274.6344000      7.0076000
   707.4795000    379.9645000      5.9506000
   695.1130000    389.3164000      8.8372000
   620.5446000    299.3786000     10.6218000
   776.7651000    328.3641000     14.8147000
   642.9678000    379.3535000     12.3722000
   635.3587000    351.5920000     15.4453000
   740.3523000    256.4769000     26.3706000
   642.7473000    375.7606000     16.0905000
   122.5618000    559.2584000     40.7938000
    81.3125000    530.5267000     38.8498000
    68.2010000    486.2806000     46.0218000
   102.9848000    543.6885000     48.5238000
   176.0758000    597.0390000     52.1014000
    98.9234000    451.8662000     59.1667000
     5.3803000    472.1561000     74.2397000
    13.9797000    581.0317000     61.4860000
    29.1554000    445.0946000     79.8243000
   114.2280000    518.8367000     79.7489000
   125.3748000    550.5695000     75.9176000
    40.0127000    443.7496000     85.9042000
   188.3808000    509.7716000     90.7612000
    44.5540000    594.6830000     88.8047000
    45.5835000    459.9537000     94.1270000
    29.4727000    469.4172000     84.9324000
   137.6095000    484.9160000     95.5946000
     4.7740000    409.5224000     79.8609000
   153.1756000    418.8787000     90.4984000
   161.9385000    496.7252000    103.2154000
     7.0435000    545.4694000     92.6682000
    69.1830000    587.4948000     88.9746000
   159.9486000    497.7479000     97.8637000
   117.7641000    514.6878000     90.4785000
   173.4136000    426.2587000     99.0173000
   129.8419000    498.2494000    104.8088000
   110.6850000    564.6740000     99.7062000
   158.4682000    430.1043000    111.3469000
    14.1193000    576.1875000    110.2252000
   154.6577000    498.2158000    113.4959000
   168.7074000    496.1101000    115.8432000
   883.7438000     93.1195000     96.7028000
   978.5672000    157.8882000     92.1924000
   958.4730000    197.4306000     94.4859000
   896.7708000    128.9773000    101.5127000
   885.9062000     86.3225000    103.7892000
   952.9956000     40.1883000    114.0746000
   871.3037000     98.2978000    103.4305000
   917.2631000     53.0454000    115.8250000
   917.6584000     45.0855000    119.3787000
   883.6327000     73.1680000    114.3622000
   806.0282000    156.0349000    130.1551000
   851.5258000     36.0097000    129.8182000
   987.3851000     45.1450000    130.3832000
   980.3509000    116.9029000    117.3549000
   875.7162000     71.6874000    133.5472000
   892.7606000     20.2252000    135.0186000
   919.5660000    178.3621000    131.1892000
   913.3740000     21.7600000    147.0125000
   917.4974000     38.7144000    144.7272000
   906.5170000    140.9638000    150.8239000
   919.0772000     43.7664000    152.8469000
   993.1156000    144.6615000    151.0057000
   998.3463000     41.0052000    150.7294000
   892.6505000    141.9319000    154.6020000
   928.7749000     38.6152000    161.2053000
   893.3893000     66.3435000    162.1101000
   994.3259000    146.2254000    153.9335000
   814.0059000      4.6469000    165.9850000
   942.5424000     35.4380000    166.0063000
   968.0403000     29.7710000    163.7173000
   896.0817000    187.4203000    167.5948000
   121.0193000    128.9433000      4.8361000
    95.4904000    136.8265000     13.2483000
   177.0921000     36.6350000      4.3068000
    23.6335000    117.9359000     37.0716000
   110.0795000    144.8813000     17.9404000
   157.8235000     95.7063000     22.0681000
   171.3970000    124.5134000     30.1841000
   177.9798000    131.1517000     27.1251000
    28.1789000    123.1676000     42.2285000
   112.8255000     62.7792000     31.6628000
   167.8940000    121.8059000     29.9033000
    36.6753000    191.2334000     32.0225000
    89.3760000     42.8889000     41.9075000
   179.9893000    172.9640000     43.7231000
   148.0876000      0.6670000     40.7309000
    36.8655000     52.3668000     50.0619000
   114.9707000     68.2731000     41.7761000
   158.6251000     26.1644000     51.4220000
    85.3662000     46.0815000     46.9956000
   197.5877000    156.0466000     63.6496000
    57.7108000     76.7923000     66.3633000
   148.2050000     39.6655000     62.1440000
   147.5559000     66.8168000     66.7268000
    23.9460000    178.8803000     71.1984000
   150.5105000    171.0106000     73.5924000
   110.0590000      7.4295000     64.3182000
    19.2615000     80.0609000     73.0185000
    32.3981000     76.4009000     78.1171000
    36.7534000     91.3917000     96.3526000
    73.2615000     92.7684000    101.5665000
    44.2823000     32.0816000     98.7188000
     9.1293000    508.2856000    116.4019000
   192.2337000    595.6472000    132.0431000
   176.7431000    496.3504000    126.7671000
    58.1636000    595.3957000    121.1489000
    32.6955000    472.7635000    125.8391000
     9.8154000    553.9782000    133.4019000
    68.7848000    508.4377000    134.6572000
   138.0025000    468.8889000    141.0411000
   150.9975000    455.0983000    143.0752000
   117.1793000    580.6941000    150.4711000
   136.7613000    471.0758000    141.2922000
   174.6516000    590.1860000    146.4402000
    20.3206000    477.5697000    153.2239000
   179.4945000    461.2430000    156.0281000
   133.2199000    405.0725000    155.8853000
   176.8979000    514.7046000    152.2406000
   138.2710000    554.5698000    155.0411000
    11.3978000    569.5917000    151.1884000
   134.2713000    404.5712000    163.7199000
     7.8939000    527.7275000    159.4732000
    12.5167000    553.8787000    164.7907000
   121.7975000    472.2127000    177.7003000
   185.8083000    488.3036000    165.1181000
   140.4627000    484.8477000    178.7770000
    28.2076000    482.0370000    172.1967000
   118.6611000    582.1899000    171.8554000
    94.7631000    458.6343000    174.8927000
    96.3226000    563.6041000    179.2973000
   134.2696000    544.7856000    188.9845000
    44.9145000    567.5643000    190.2429000
    28.0909000    466.4920000    183.3523000
   791.8813000    384.9408000     34.4573000
   638.0729000    282.4352000     30.4656000
   633.6032000    349.9991000     24.1333000
   797.9514000    329.2433000     32.0487000
   731.1642000    375.6523000     35.2841000
   681.1569000    264.9425000     46.2127000
   673.5357000    355.4431000     38.0031000
   748.1245000    230.4587000     47.3798000
   698.5734000    227.9779000     51.0025000
   760.3239000    392.9792000     52.4373000
   707.9626000    256.9786000     43.0771000
   645.6534000    241.9251000     58.2781000
   667.5156000    258.9642000     59.8260000
   648.0319000    370.2337000     62.0125000
   673.6310000    230.7599000     60.3217000
   666.2240000    254.4696000     64.1395000
   610.8436000    254.7796000     76.0536000
   663.9378000    345.4532000     72.1247000
   649.0551000    371.4930000     74.5063000
   758.6426000    381.2096000     85.9675000
   670.4052000    306.3124000     81.0184000
   609.5283000    255.0666000     93.0852000
   738.6299000    390.4189000     86.5780000
   637.5497000    376.0354000     91.8565000
   768.8521000    338.3332000     96.2299000
   795.1320000    209.7357000    107.1653000
   678.4855000    232.8942000    108.6085000
   669.5061000    252.7451000    121.1549000
   734.3417000    391.9817000    127.0431000
   651.8972000    316.8304000    132.5490000
   753.1971000    389.5968000    127.1233000
     4.3547000     92.9160000     99.7846000
    26.2737000     84.0313000    102.9767000
    78.0406000     89.2856000    109.4352000
    61.6590000     87.9440000    102.2307000
   130.2962000     97.5020000    113.2757000
    14.3949000     98.8920000    117.4469000
   142.5118000     89.9848000    128.0536000
   127.4545000    124.7319000    124.5723000
    22.5425000    124.3769000    135.4408000
    41.4202000    119.7948000    152.3560000
   166.1142000     68.2464000    144.2019000
   191.6345000    165.9764000    145.8008000
    67.0572000    147.8299000    155.0327000
   198.7458000     40.2256000    153.3956000
    64.0499000     89.2222000    147.0196000
   194.3055000     27.6832000    158.5835000
    17.9071000    137.6237000    154.7383000
   137.6810000    117.2911000    154.6414000
    64.8653000     45.4156000    155.8232000
   154.6140000    150.4289000    163.7305000
   191.4153000     49.7503000    159.3286000
    27.2787000     20.1785000    157.8376000
   171.5031000    150.3642000    167.1409000
   135.8025000     28.5312000    169.9827000
    54.7607000     92.2989000    169.7154000
    57.1808000     89.8466000    170.6893000
    57.8278000    145.1319000    165.4113000
   168.6665000    155.1026000    171.7129000
   177.8459000    169.2096000    172.4547000
    74.6775000    172.7705000    177.6626000
   155.8488000    179.3337000    176.2174000
   969.2786000     29.5215000    165.3532000
   867.9057000    166.7194000    170.1035000
   819.5394000     40.4670000    178.3871000
   935.6349000     34.9899000    177.1055000
   882.9759000    129.9463000    182.0987000
   823.3114000      7.8078000    185.6483000
   946.2719000    125.7474000    183.5867000
   894.8355000    177.7904000    182.5812000
   891.8563000    134.3428000    195.5982000
   988.8583000     83.1641000    193.8820000
    37.4414000    257.3280000      2.4088000
   158.7999000    386.1996000      5.7917000
   151.9627000    394.4358000      7.5562000
   152.4935000    208.5339000     24.2146000
    78.6105000    237.1518000     17.6288000
   152.9058000    224.3686000     20.6824000
   121.1762000    211.8739000     24.5924000
   140.4418000    332.9715000     23.9713000
