474.5564	67.198	42.4275
489.248	23.0644	41.6895
474.1627	76.7298	46.5737
487.2414	24.6812	53.8468
494.1747	102.7111	66.9666
540.4557	54.581	74.1063
426.3364	109.343	73.0811
544.1404	16.2365	78.6263
432.071	80.0432	69.9733
535.1609	156.6883	83.7623
436.6546	116.3411	82.9106
520.2564	150.0171	87.4607
494.8813	98.819	86.1968
404.8335	112.0211	99.701
400.0153	114.5567	102.5879
582.2133	143.6354	114.9074
543.5818	46.8624	123.6939
499.4811	47.6941	125.6579
406.2011	43.1865	123.0539
424.837	16.1168	121.1783
550.9792	174.3163	120.6713
507.5278	45.0336	138.2067
407.975	60.3378	125.5751
430.7312	61.3754	143.226
495.9234	30.1798	143.8616
491.5583	151.8552	140.7356
550.7502	53.6045	150.9789
539.6353	129.4031	160.8664
521.0496	192.4953	185.5367
588.7641	116.9805	180.2676
420.5019	93.7447	188.1881
553.3527	176.8505	183.022
497.3143	186.5243	196.188
417.6075	126.9003	6.6779
412.6566	143.5075	9.929
657.4999	123.4138	29.5603
658.1851	30.652	38.773
644.8821	13.5229	49.0763
736.2744	123.3154	65.1463
694.3633	99.619	75.7966
612.8789	182.44	85.2235
705.9225	20.6875	88.7781
703.1027	52.3022	91.0467
698.1274	52.9326	89.264
736.2186	47.1407	91.6164
732.6735	46.4059	93.6386
684.4579	105.3102	104.1876
711.3286	52.3525	97.8652
647.2939	78.1312	107.7275
630.8823	83.9581	117.1371
681.7626	92.531	124.5802
712.5596	59.0256	122.3059
708.7598	64.635	123.7775
689.0025	32.309	120.1359
635.4069	184.0697	123.9874
995.699	956.3738	376.9882
985.4847	989.793	380.1414
854.5165	989.994	398.2054
188.8214	142.8115	405.7738
44.1193	112.4538	400.7117
130.5558	87.1255	429.7612
76.2529	61.9877	436.9432
128.9954	163.8243	450.9868
106.4898	24.0904	457.0028
10.6501	145.1726	457.495
83.7048	16.4766	460.9729
131.6485	72.5244	476.3713
48.7481	12.1561	470.8349
137.6906	5.9638	483.0091
141.0832	43.1347	488.6476
4.1304	96.4953	485.1488
122.1907	127.5905	486.8452
120.6966	120.8156	492.7816
135.5159	41.4704	500.5032
137.2024	11.1089	531.0251
77.2921	24.9036	527.338
26.7402	117.1996	553.8026
25.3096	197.2737	552.7126
24.9452	132.9025	568.9255
33.3507	126.7797	571.3336
107.5176	117.3023	592.4233
100.2689	117.7349	595.4467
105.9568	108.5754	598.735
4.3762	144.4318	586.7132
105.7221	120.9614	596.6982
26.1046	154.4701	597.2954
90.83	115.7024	595.517
98.0825	141.2175	598.8578
29.9348	154.4772	598.3983
25.0271	155.4283	597.5754
212.4762	160.2088	401.3168
200.9795	146.1881	415.0448
289.1553	35.0366	451.0265
314.3494	23.4315	451.0173
301.7376	120.3503	441.9319
247.2917	130.6599	456.3781
308.1452	21.6117	461.5713
287.455	21.3032	459.3549
299.6821	166.533	469.9294
322.7491	152.9882	466.3962
315.626	22.1075	463.3111
277.5995	111.5925	472.1258
376.631	85.3692	490.7055
358.6971	111.9183	500.0361
332.7223	197.8909	498.9253
231.2989	616.6362	39.2775
242.5869	635.1066	49.4482
205.0906	687.7699	45.5242
320.2672	791.1246	57.9829
311.0714	774.4308	88.7008
258.8686	797.6293	104.6133
212.2952	711.1691	111.8278
269.9763	716.4692	121.3039
271.3384	613.9363	110.2233
241.6703	798.5951	101.0694
319.5435	762.9292	116.4085
289.5515	613.479	126.113
305.1281	705.3934	131.0946
271.9399	756.1009	122.4061
368.7423	655.8644	128.9148
217.4578	734.1248	130.9067
241.8576	729.8109	137.8055
280.1329	789.4105	145.3615
223.0455	657.0526	147.9297
302.9466	704.0233	141.9313
284.2844	796.5864	151.4693
226.9258	633.6301	173.9269
307.9416	637.6008	160.6579
395.5523	676.9756	161.3753
334.1736	642.2357	155.6693
237.4516	744.3094	190.1946
283.811	628.6741	187.4816
330.7485	754.1038	186.3699
375.2359	667.9968	182.8881
243.0547	631.065	195.2894
237.9713	741.2662	197.5994
335.7052	782.4429	193.8336
523.8658	778.4196	3.6092
493.3455	733.4489	12.1883
420.9892	614.0464	65.4825
461.9839	652.7963	57.7584
594.3491	662.3689	58.1812
591.8089	794.4392	65.7902
470.0859	729.6013	82.7771
563.0566	638.6824	82.0577
545.3814	625.3358	93.3568
558.2029	682.5074	96.698
449.6715	799.9433	117.547
492.3641	705.9339	126.8722
530.5041	763.1174	125.6529
499.9939	687.7745	149.8258
414.9245	724.5284	151.8994
494.9122	738.9759	146.7634
410.4697	650.2927	147.3358
437.0149	615.9017	154.5651
408.8694	723.5367	169.1938
506.3614	681.6784	183.6159
417.2617	793.4479	191.6005
724.7261	728.5477	11.2666
772.2013	728.5334	14.4032
740.069	672.7443	19.3362
747.2384	674.1821	19.641
739.0996	702.0349	20.9621
710.2121	723.9316	25.0925
740.2858	681.0932	25.3345
725.9575	782.1684	36.3185
606.701	766.4147	47.4135
723.8516	677.8926	68.5932
696.159	788.461	77.9358
728.6824	602.087	78.9844
638.1429	767.0638	74.3515
731.6624	720.1168	80.4031
701.3995	792.1754	92.9729
626.1233	719.5085	112.3589
668.6465	797.8409	100.9748
756.616	790.1586	138.708
791.1741	734.826	153.7685
742.9542	619.6109	142.8521
644.5335	760.6395	159.6434
729.2592	635.5029	159.6987
601.9069	711.4714	183.21
623.3431	688.4193	189.973
774.1771	651.1506	192.6273
903.4191	678.3261	0.325
837.3911	700.1213	48.6171
829.2247	798.9921	56.3215
894.3558	745.1416	62.2893
837.9059	695.4468	55.0803
935.2004	762.6498	66.4146
912.1301	755.0146	65.7846
990.9943	679.0191	68.5533
908.5298	760.1131	72.7485
872.8351	698.2058	96.7237
954.4664	776.8954	131.7563
937.3711	746.9307	133.5374
970.2378	625.219	147.7046
925.0645	691.7042	145.961
921.9089	782.6079	149.5467
956.5607	749.611	157.9822
922.5233	613.4213	154.7695
916.5814	799.2355	156.8072
930.1108	697.5377	153.6965
803.8053	710.2529	164.186
997.9012	737.6001	178.8398
943.7051	608.6751	176.6242
977.7006	797.1536	193.5778
23.4523	995.9388	13.2973
177.533	852.2866	12.4658
15.8114	815.1706	23.9916
61.3103	886.4158	5.5557
162.9897	819.6998	15.9364
158.4569	818.3931	18.6586
4.8799	817.2648	36.7615
30.278	947.8331	34.9835
26.6173	806.2957	54.8496
167.1355	810.5946	63.2151
184.0361	994.4914	66.0422
28.169	800.8444	74.0932
132.6117	957.2895	81.3423
74.0834	966.387	82.5887
240.3031	777.6238	317.7276
228.9855	730.0424	324.2417
233.7787	763.2242	322.2782
397.36	704.497	326.9154
205.1797	662.1489	333.7483
388.3438	636.4724	340.4853
318.7724	790.316	326.506
302.0601	642.7776	363.4328
201.8608	684.628	348.3388
305.5047	680.7333	363.9136
213.4073	647.3171	373.6326
227.1377	642.0005	371.0737
227.5787	611.0725	369.6649
219.1228	644.0209	374.3748
230.4863	687.0162	380.0469
207.1667	649.6445	373.7151
311.6748	764.4102	374.9101
213.6456	689.2899	389.8186
221.4535	651.6219	387.2028
233.8069	639.0428	396.2048
352.0328	774.6083	388.8547
329.7634	611.3207	398.5121
411.3484	689.2424	203.2925
512.8943	712.4507	212.8401
415.6092	721.6483	206.6435
417.4799	614.7014	223.0937
449.9871	672.2661	226.6268
595.5035	706.2732	232.2381
415.0995	660.4387	237.8853
519.1335	702.9771	225.7113
455.4681	691.2416	246.3304
455.431	687.5752	248.0713
493.8635	759.5881	243.5395
515.9536	699.6027	259.5896
513.9429	786.8113	284.2228
440.869	679.3026	298.5027
511.9425	786.5697	290.7745
570.1573	619.7133	311.6514
425.5266	724.5817	315.7188
544.3728	798.7455	332.6866
445.4933	737.1406	342.002
517.0215	792.8148	341.1674
435.5361	767.7153	339.61
482.6762	694.6362	351.2252
533.2422	603.6922	339.215
553.5569	645.8121	345.9737
465.6107	798.4567	352.1024
573.0277	735.5674	368.059
500.1334	693.1869	377.1257
581.6655	720.991	399.6567
728.7518	700.2676	202.4191
691.0602	753.6201	206.538
635.5273	644.6577	227.6759
662.1047	708.3385	246.6088
744.5021	643.0688	263.2479
602.2562	715.7321	275.3141
732.9708	635.3432	272.2638
614.8618	712.1879	283.3945
675.7785	725.2281	286.0882
797.9241	617.9224	290.7924
738.7913	790.4485	300.4038
722.9401	766.8787	308.621
754.4468	646.686	315.3672
776.8699	661.6093	308.5529
739.7691	750.7614	319.1175
787.9385	618.975	318.7973
734.1498	756.7958	345.4113
779.2076	697.685	334.0822
766.6899	647.9579	340.7429
646.123	672.9907	357.5349
766.4956	40.1375	144.8246
693.3309	110.8579	148.6699
725.1371	146.2323	149.8178
673.0012	67.7115	149.2897
677.9548	101.975	148.5672
699.3337	153.8249	184.113
652.3867	113.5287	181.6885
886.5345	122.3804	31.6028
920.3084	145.23	34.5422
879.8893	110.4696	33.1435
929.5881	143.2571	38.5429
926.8325	143.832	37.7136
993.0075	100.485	62.3563
944.1658	195.2793	56.648
994.2749	102.3909	62.1068
878.9581	162.7686	64.821
920.4809	124.6066	83.5287
907.5488	144.7376	84.3348
826.6202	131.9799	88.4737
856.2692	146.8562	87.7735
890.1735	142.2102	86.9241
999.1682	152.9718	97.538
975.8999	31.5064	126.6372
979.5098	50.4298	124.238
813.8161	143.0977	140.8584
904.8553	142.0808	159.2407
927.1456	38.8045	160.4071
942.7207	34.7865	166.3887
920.5757	78.7729	183.6139
827.5327	14.3149	183.3948
831.4489	21.221	187.1154
916.7697	122.9966	174.6666
963.3447	10.3222	191.3912
122.2838	285.2359	8.6719
117.5541	218.0069	31.7141
52.1157	271.8093	23.4474
97.1606	224.8644	29.2635
150.7933	208.0416	25.0633
81.3627	300.3469	53.3978
60.2679	306.8067	44.0502
102.5543	366.1047	59.298
35.8126	321.3842	76.9527
68.1362	230.7261	84.4965
71.0643	223.7805	94.1861
154.3593	379.6197	101.1063
92.8244	360.9212	117.7016
188.9473	204.879	142.5687
4.5699	267.6053	144.6974
8.1985	262.8285	144.1069
103.7164	230.2821	140.6528
156.5645	312.8344	152.3251
100.6746	370.2063	138.258
135.5851	286.2474	156.1221
165.3049	381.3517	151.0284
171.6591	385.3166	152.3673
6.0644	399.7731	175.2966
41.6194	239.4287	158.6906
162.9257	256.8499	180.8969
135.4389	287.247	192.3182
178.4845	359.5836	193.1817
39.5591	232.2664	6.2399
395.4901	374.6707	2.8748
394.7234	377.5768	3.5796
254.7821	202.4016	14.5361
388.4333	369.1537	6.1816
228.6828	370.6526	32.2142
376.8517	238.6561	57.5757
380.5792	268.9762	60.7917
346.4118	277.1308	73.9703
350.5247	289.4089	102.8716
279.6174	212.0791	109.0964
261.109	390.2921	121.5837
268.32	211.6081	117.3458
263.9233	391.3583	119.8293
394.2308	310.8748	120.5875
257.8942	217.6946	151.4652
261.8752	384.446	150.392
224.0316	392.5257	161.0865
341.9386	318.0019	170.4117
365.2625	230.8348	169.9597
321.9292	390.1826	182.3026
332.4172	274.839	194.5879
319.6821	320.0912	197.684
393.8988	344.5363	0.2367
418.0166	393.4758	2.8678
427.5705	360.6055	6.8952
489.1478	338.0422	11.2839
527.5272	293.7017	26.8327
401.6459	377.7471	14.5494
594.9491	209.0318	26.5287
532.8275	306.1321	28.8138
450.795	271.7724	43.5257
444.1322	381.6674	30.8168
556.1783	203.284	49.8844
429.035	280.5192	48.533
590.0561	362.302	43.4232
530.1896	392.5779	60.942
497.6314	255.1979	61.197
505.7999	240.5626	63.9362
424.9245	386.9435	56.9562
585.0915	364.0262	68.0542
427.5214	237.3192	76.2865
536.0836	368.7977	73.2639
435.119	215.6388	82.3524
433.0626	231.9549	84.9641
546.5214	292.6256	92.0311
541.0259	220.8189	105.6659
596.4211	381.1312	97.1303
517.7152	385.2006	97.3041
541.9266	282.5543	120.0935
550.1273	304.2614	122.4941
546.0397	271.7829	123.81
435.6349	369.2387	133.2076
543.4622	265.5107	126.0539
515.2656	233.293	136.1562
544.5234	269.3106	124.0572
475.3806	246.9704	143.2001
526.8126	310.6437	154.9516
471.485	269.5381	152.1456
496.0512	474.6779	291.1631
447.0042	586.8981	284.1284
510.2535	482.4974	298.5224
505.9328	564.8037	288.033
488.4865	465.1725	301.1725
515.3741	474.8534	301.8891
488.9862	485.0868	304.2247
541.3553	476.798	324.0531
531.242	598.4038	327.995
518.4985	578.4875	325.9491
405.9308	574.9835	342.5287
411.2088	534.9235	358.8182
407.7705	542.0914	363.7565
487.3218	533.6006	370.3619
480.7656	539.2116	378.8127
432.172	547.5103	397.653
403.9279	508.9067	399.8123
778.2992	569.3563	254.3976
665.4481	533.831	257.1842
784.6013	437.3983	274.9428
788.4759	577.1233	277.7592
735.6356	589.9379	280.139
793.4743	518.6143	311.566
741.6376	514.8602	308.06
696.1318	501.1854	321.3084
742.9301	467.0397	311.5991
700.9797	406.268	326.215
798.3784	509.657	329.1548
714.0001	549.0659	344.3936
708.1484	424.2043	346.3643
705.588	554.1677	345.6598
627.174	499.272	353.4055
615.1888	487.4514	359.8434
745.5696	407.8367	362.7978
644.3874	440.5251	383.6043
626.1053	419.0121	396.3679
738.3388	484.7953	398.835
916.803	435.5766	200.8626
884.0555	550.2344	212.3009
936.976	529.6105	204.1057
966.1731	456.455	210.805
944.1129	471.434	214.588
944.5079	474.3922	219.3488
927.4161	568.8442	236.1737
854.8975	502.5119	238.3816
819.3239	568.2603	244.215
860.1578	535.1382	253.0081
815.456	568.0922	249.9924
856.5714	514.0248	260.6999
899.8242	522.1409	266.1707
882.561	534.5952	276.5959
896.0057	529.4937	276.6281
881.4445	432.5451	296.1959
943.034	430.4577	292.6133
875.1589	412.8968	305.4526
911.1057	519.8957	293.2934
838.4913	542.1723	302.808
992.7607	552.7642	310.8497
909.1031	507.6942	298.0329
806.7925	417.1275	309.6091
860.0302	525.5397	313.7279
859.7198	529.6923	313.1728
812.6488	515.1713	326.1606
985.1132	566.8605	333.5385
995.6525	578.4103	342.4765
818.3292	560.5086	331.7601
182.6945	872.6306	97.4047
20.8307	820.7532	110.2031
21.7746	980.7057	114.8207
120.8985	818.8976	134.8055
67.364	884.1362	135.0272
175.745	900.9035	135.7368
39.2882	922.3441	153.1401
113.3604	832.7964	157.2454
144.4803	896.1321	146.0287
14.7633	957.1869	169.7467
132.6899	873.5544	188.3081
6.8744	956.8232	192.9747
84.8031	843.0377	1.0208
369.0719	869.0725	6.9797
234.7199	890.5848	16.4031
264.0112	836.2637	35.9337
207.0127	870.9548	42.6071
359.8466	848.8856	53.4469
391.7792	812.6312	84.3249
397.8924	817.2427	82.0577
344.6168	852.0106	88.9419
244.6833	801.099	96.6684
336.4387	864.456	97.0295
345.4215	858.1686	93.7366
246.7218	949.2443	120.0498
203.3842	881.426	109.6257
391.5802	826.212	131.8899
271.5583	803.7634	142.9078
245.4142	840.1229	145.3461
283.1481	807.2997	146.6846
352.2939	981.67	140.1841
286.0728	864.4399	152.8263
380.4175	903.5374	162.6189
364.1406	853.061	170.8946
379.6389	985.9128	195.6165
310.6677	804.8342	181.1528
382.8066	856.2568	196.7461
467.8433	985.3859	12.0338
448.7404	993.8491	9.9109
417.0703	819.5111	16.3735
543.9129	906.3834	37.8413
567.1393	833.2134	44.1058
589.0552	800.6902	43.4337
586.757	926.7803	45.1792
536.2397	906.061	47.6556
462.2408	983.8618	43.5312
544.1843	926.4508	56.3954
520.7492	964.8742	63.887
400.6427	910.3644	72.1493
501.6731	933.4491	90.5695
502.4183	930.6473	90.3894
508.9817	991.2552	113.0755
435.4302	984.9758	136.255
589.0975	909.2156	133.1415
542.416	846.6277	150.2497
401.8001	887.4765	170.8653
419.5529	971.0045	159.3081
408.3255	871.4668	180.2062
464.9178	963.2532	5.08
762.8839	906.8359	7.8568
738.4273	899.3295	19.6247
651.3711	994.7319	27.9026
634.1859	936.2488	44.4677
733.5676	915.1216	49.7928
718.0721	935.2296	56.449
616.4297	916.7381	59.941
675.2637	961.4263	60.9286
637.5216	924.2654	59.3991
772.7131	932.2713	64.8864
674.852	957.8577	71.5753
712.9745	952.421	66.4159
785.2191	884.8711	79.2118
638.8291	886.4916	81.382
676.8609	942.5381	82.105
777.3002	969.2667	86.3581
791.3074	939.9784	97.7998
692.6165	988.1046	108.2488
747.892	989.3733	125.8747
766.2827	810.473	131.9865
770.2457	813.0792	131.2425
659.773	807.163	136.4016
699.4592	995.2453	128.1226
715.5455	989.3237	135.2531
741.3752	860.3447	148.2884
766.0367	864.9204	185.7782
737.9377	933.6064	173.6262
674.25	800.8981	191.2318
721.0926	859.0601	188.2446
820.9858	989.8941	8.349
821.7948	949.5552	18.8824
830.0848	941.3217	16.5771
887.9643	985.6301	20.9137
883.3185	860.7231	34.9761
834.3962	930.6666	23.5037
995.0839	811.5397	40.5085
883.7797	907.6458	34.7793
833.7365	869.2228	75.5702
804.0911	872.516	103.4355
801.6837	943.5793	94.8511
808.4474	860.8395	107.8912
828.0195	963.9999	113.3445
965.8299	898.3535	124.8144
854.0438	961.4545	133.5966
863.7037	896.182	134.2823
13.123	860.1348	342.4528
199.39	845.6495	338.2675
189.9659	885.3709	359.4473
196.2157	821.7101	375.4949
190.7823	801.8792	375.1038
147.0696	811.0386	388.5707
59.3337	875.514	385.091
147.6601	810.1707	391.7634
393.4984	983.2968	219.0731
262.8393	930.5827	233.5536
379.653	870.736	232.0255
385.11	977.64	231.585
328.5231	939.1456	248.8398
311.5904	943.2302	246.8101
266.1174	902.49	251.8755
254.4102	826.6154	268.625
340.5966	910.2717	265.5368
280.0392	829.3558	273.9238
377.9413	839.2282	300.3147
330.7156	945.7938	301.6815
200.281	861.3748	317.3994
287.9921	806.9304	310.0533
392.0233	872.3667	313.0532
339.7505	957.907	313.3356
202.1282	807.221	319.0491
282.7682	932.8297	324.5265
354.0422	958.6379	326.3961
257.5183	850.5991	325.8094
235.9186	903.565	353.8718
355.833	958.9649	351.1421
257.5486	821.0828	362.6644
363.5897	981.5858	371.7302
252.6534	998.9905	385.5419
391.6777	975.9896	394.1617
431.6717	968.9701	207.2324
471.226	867.1689	230.1371
466.0872	856.0869	235.3982
557.761	862.3372	252.1591
543.4843	884.7449	252.1727
549.7689	858.861	271.7228
426.698	865.4299	271.639
420.841	871.3012	274.4295
431.5688	921.0855	299.2161
461.909	864.1349	300.2942
553.3651	852.6972	305.572
517.8431	851.6577	323.577
510.9123	859.9293	332.1366
474.6064	875.7656	328.8204
588.8389	802.1787	334.9552
512.5641	839.0814	356.379
575.9973	882.4534	387.8357
539.2949	836.0453	390.0399
514.5935	954.7022	390.222
750.6909	812.6016	211.1949
724.3741	857.4922	208.5409
663.2794	859.7034	212.8219
638.4504	976.924	216.39
786.0734	999.5894	215.1539
792.554	845.8026	213.5579
707.0406	845.007	211.9159
618.471	956.4529	222.2981
787.9357	997.6056	215.3098
654.4486	886.6508	249.3679
638.6277	967.7551	232.3052
670.7798	962.5461	255.0347
688.4001	895.9702	256.868
604.3831	869.338	268.8921
752.7987	818.0516	255.0132
698.6531	938.3127	280.3095
617.3556	836.1534	278.7142
781.7119	903.3452	267.3793
786.2783	887.1268	279.1502
671.2609	967.1957	297.7272
673.7344	894.5757	297.7665
699.3542	942.797	291.7131
781.22	978.6593	296.4684
668.5596	891.0826	302.0486
627.8169	805.6267	317.0654
713.7221	948.001	304.9088
774.2213	981.7467	314.5325
725.9138	931.9722	312.7751
495.2114	350.0975	170.03
543.9009	295.5999	181.4343
482.4201	342.9615	185.0955
455.831	229.2476	198.5055
530.1601	267.6255	186.4123
716.5081	220.2818	2.9088
741.5296	255.2062	34.9492
642.9247	275.3987	35.2543
797.9991	352.6079	40.4096
750.3535	238.2237	44.623
750.5404	296.8873	46.6621
657.1359	216.3268	69.9683
657.3278	240.1668	74.5544
741.9774	394.3688	82.5392
765.1111	341.4832	96.1779
753.6467	336.4312	98.3518
637.1843	381.8213	123.2031
653.2592	307.743	131.5198
639.1901	264.3437	149.7129
694.7845	323.8373	152.5245
626.7264	373.9522	148.5858
638.6391	364.0168	153.9358
758.9718	399.0793	145.495
712.4147	208.1021	183.2876
723.2989	231.8518	183.6308
750.7432	237.0721	196.499
625.4133	398.1275	172.8169
718.0277	353.4406	195.119
990.4442	316.6073	25.7764
977.9689	218.1345	52.2948
965.4763	201.1351	51.577
995.9454	203.8179	55.577
867.2977	387.6918	53.2188
829.9293	310.6751	64.4291
875.2168	388.7957	72.0596
974.845	235.9702	75.0142
868.0298	398.9444	69.2442
957.735	234.4741	86.6737
824.2607	223.5885	95.6015
894.2841	208.4875	112.4875
899.1087	208.4807	113.5839
901.7828	208.5158	114.5701
923.3799	209.8189	117.1274
911.8359	214.4209	126.5586
868.8179	277.976	146.0244
976.7722	355.4479	151.3679
809.3615	257.9182	152.9759
906.5996	213.7434	151.4883
867.539	278.268	154.7934
906.0561	212.8162	163.9674
839.3002	247.2169	165.5429
985.2078	367.8176	172.8231
982.1053	365.5252	171.6517
899.1385	385.6714	189.0007
823.6979	251.6395	179.1177
947.167	225.1473	181.947
911.157	320.3617	193.5508
901.9721	333.3388	199.5565
4.6427	488.3267	17.56
3.3464	567.8672	17.4557
122.9327	433.4304	21.6465
1.5867	572.8745	19.2406
132.2291	426.8362	19.6985
10.7815	537.1367	24.9644
173.2906	434.032	21.0918
117.5524	440.3509	24.4142
136.9633	572.2058	58.0435
18.1767	570.8046	51.664
32.5919	474.0489	65.5453
20.4441	469.0892	74.9291
145.4656	406.9454	75.8649
132.7859	549.1959	77.9286
42.1823	449.0277	88.8046
154.1359	515.8895	120.2236
196.5235	575.8244	129.3535
157.6875	523.2779	126.6572
64.2835	503.3268	127.3342
168.8973	588.1872	145.9742
179.1235	485.9764	145.9128
7.2814	527.2231	143.9552
112.2832	559.8705	154.3337
115.667	563.5289	150.1132
88.0871	504.8369	144.5172
132.2549	407.6312	155.1722
126.2903	405.2049	166.1067
13.0342	553.553	165.2465
153.3699	550.4504	195.0289
150.7097	549.8875	198.6861
332.6811	545.796	21.5658
300.1918	546.1313	14.0905
289.2747	575.5803	13.9375
347.0266	437.9152	11.3174
333.0701	540.1839	24.8222
201.8707	529.4031	36.1398
315.1013	487.6929	49.7949
214.1101	504.1095	65.7071
213.4911	464.166	60.6006
381.6053	411.2282	54.1557
355.0176	576.3148	68.7443
239.0293	562.0963	77.0285
249.0939	585.3575	84.2758
232.1419	567.4194	123.5657
332.6456	587.8385	125.6869
218.9673	554.1903	138.859
324.3228	515.493	125.4539
220.1654	560.5286	135.6068
266.4188	405.4539	138.5279
333.9515	570.3171	127.48
268.0212	561.9234	138.1014
227.0727	421.3617	146.0347
224.9689	542.3724	168.6327
972.8859	152.227	428.5611
839.9325	149.2009	431.346
981.5357	147.5879	430.9038
979.9579	162.2765	424.8224
903.1876	117.2163	429.9184
838.2679	141.2856	441.8694
993.4135	148.5715	443.345
972.478	146.1978	448.5799
896.8211	86.895	473.7226
864.6868	44.0349	479.9488
864.226	40.3073	479.6543
850.2123	100.2078	524.3748
871.511	118.8558	517.0499
950.6548	148.7939	535.9307
968.7401	197.9018	539.7409
847.4862	55.1495	531.5503
896.3812	113.7621	546.8596
842.1889	27.407	562.9362
854.2347	22.6836	567.0613
933.5303	119.8337	570.1866
838.6353	158.8156	571.7849
827.2353	153.6273	573.8932
817.3564	189.035	568.1735
884.6718	62.1931	581.9741
876.2723	66.0467	576.3949
963.4765	147.2462	588.5447
867.2004	174.0204	599.795
191.2433	232.2196	415.4462
127.5887	264.8302	422.0666
87.5748	239.3047	456.8485
22.1026	230.5677	460.1891
126.6211	324.8658	449.0607
163.539	283.7567	446.5651
96.663	336.2878	482.5811
81.0851	218.6286	491.6995
88.4408	222.289	492.7451
57.1666	236.1514	530.4649
123.6133	357.4225	546.5207
100.8439	239.3579	552.7759
72.9126	275.9734	556.4693
160.8016	282.2144	559.7974
139.2094	343.7156	564.485
91.571	376.2438	590.4216
115.0223	312.0562	595.8637
74.9944	372.7725	599.8254
360.9399	373.0017	406.7987
235.9759	376.0952	404.5903
300.8661	341.6607	405.877
203.6099	268.7697	421.5517
383.2536	263.3323	430.2689
311.0871	224.3106	449.8987
283.6123	241.1889	474.7607
215.6847	322.1704	466.5112
303.822	238.453	483.3314
300.2024	238.9708	482.1556
263.7413	338.2917	490.086
337.7009	227.2608	490.8904
255.5867	262.1624	495.2991
318.8384	287.7592	491.3931
255.4883	334.6361	500.898
234.2108	231.3642	505.5341
302.1697	203.2157	503.1029
393.3474	354.9746	526.2664
263.8733	326.556	524.9165
363.4948	262.0439	526.7178
334.7141	306.4594	550.2207
233.6984	332.1195	550.192
337.3664	306.6141	566.9946
282.5909	219.9405	590.9821
592.3318	378.287	411.5221
408.9588	296.9456	422.1218
547.4359	274.6727	438.8083
583.7161	295.7129	439.2863
546.1221	243.9191	450.2911
230.4663	543.4764	189.8408
430.1385	504.2373	11.9257
551.3158	491.0512	18.2747
511.7096	585.226	34.5797
482.6676	465.3004	24.1198
494.0074	595.05	45.5822
466.6728	519.161	86.8912
587.6876	505.3867	84.4812
404.2238	578.5055	92.0881
472.3319	466.8149	97.9
436.5913	537.959	96.0392
430.1929	450.769	105.3192
571.8812	502.8521	95.7473
478.5734	518.2504	94.6371
563.4035	486.2599	111.8704
429.9051	526.9288	117.5715
420.7555	569.3182	129.8351
524.3243	540.5022	146.5609
523.3372	471.4675	162.2673
548.5338	416.7778	179.5821
688.6483	542.2059	13.0925
694.4542	439.4194	25.9836
670.848	550.4693	25.7538
632.8205	487.711	37.4905
611.606	491.8831	35.3194
749.7109	401.4591	50.0564
626.0024	531.7947	54.8383
